lng,lat
-6.554024,62.350239
-6.554024,62.349721
-6.554968,62.348446
-6.555655,62.347928
-6.555483,62.347331
-6.556256,62.346096
-6.556771,62.344144
-6.556599,62.343467
-6.556342,62.340678
-6.555569,62.339801
-6.555569,62.339124
-6.554196,62.337809
-6.552221,62.335019
-6.551277,62.334661
-6.546899,62.331951
-6.544323,62.330117
-6.543293,62.328961
-6.541233,62.32645
-6.5481,62.32645
-6.562609,62.339801
-6.56175,62.350318
-6.554024,62.350239
