lng,lat
-6.691699,62.138406
-6.693759,62.135438
-6.692042,62.135077
-6.688608,62.134596
-6.686119,62.134275
-6.682084,62.133673
-6.678822,62.133633
-6.67513,62.133472
-6.671181,62.132911
-6.670237,62.13255
-6.666631,62.131386
-6.664657,62.130303
-6.663111,62.129059
-6.661738,62.128016
-6.661051,62.126571
-6.659935,62.125488
-6.658476,62.124605
-6.656072,62.123561
-6.652552,62.122759
-6.648775,62.122478
-6.645684,62.122036
-6.643195,62.125207
-6.669378,62.136441
-6.691699,62.138406
