lng,lat
-6.512137,62.242302
-6.507244,62.239064
-6.485353,62.232027
-6.480717,62.230987
-6.489044,62.225908
-6.500977,62.229907
-6.499088,62.231067
-6.514884,62.236185
-6.520035,62.240663
-6.512137,62.242302
