lng,lat
-6.542266,62.208657
-6.540034,62.206376
-6.537201,62.203334
-6.537029,62.202814
-6.536171,62.202373
-6.535055,62.200652
-6.53351,62.199051
-6.533767,62.198651
-6.531707,62.19733
-6.527586,62.195528
-6.523208,62.193486
-6.520976,62.192005
-6.520976,62.191644
-6.517971,62.190083
-6.532394,62.18752
-6.549821,62.207296
-6.542266,62.208657
