lng,lat
-6.732725,62.182217
-6.740365,62.178051
-6.738563,62.17761
-6.735987,62.176929
-6.734957,62.176288
-6.732897,62.175808
-6.72869,62.174205
-6.728175,62.173644
-6.726029,62.173083
-6.722423,62.172603
-6.71753,62.172282
-6.716242,62.172282
-6.712121,62.171801
-6.709546,62.171401
-6.703622,62.170599
-6.700875,62.169998
-6.700017,62.169157
-6.697699,62.174726
-6.732725,62.182217
