lng,lat
-6.868763,62.144543
-6.860092,62.148072
-6.862925,62.150317
-6.864557,62.151119
-6.865415,62.152001
-6.866874,62.152482
-6.867046,62.152923
-6.868506,62.153525
-6.878292,62.149596
-6.868763,62.144543
