lng,lat
-6.88688,62.060755
-6.88306,62.060694
-6.879926,62.060795
-6.877093,62.060996
-6.875376,62.060996
-6.873659,62.060815
-6.87117,62.060493
-6.868036,62.059769
-6.86516,62.059347
-6.866448,62.057618
-6.887052,62.059589
-6.88688,62.060755
