lng,lat
-6.957088,62.269816
-6.957603,62.269416
-6.958032,62.269217
-6.958204,62.268917
-6.958633,62.268697
-6.959019,62.268258
-6.95932,62.268038
-6.959406,62.267799
-6.960007,62.267519
-6.960049,62.26728
-6.960607,62.26714
-6.961165,62.266001
-6.961294,62.265362
-6.961638,62.264583
-6.961423,62.263904
-6.961423,62.263445
-6.961123,62.263105
-6.96108,62.261687
-6.960865,62.261448
-6.960865,62.261048
-6.96108,62.260609
-6.959062,62.260828
-6.955671,62.268638
-6.957088,62.269816
