lng,lat
-6.477545,62.273953
-6.481322,62.269201
-6.485014,62.26948
-6.486559,62.26972
-6.487589,62.26992
-6.491367,62.271837
-6.495659,62.273035
-6.497204,62.273474
-6.502956,62.274073
-6.504759,62.274153
-6.506304,62.274592
-6.508536,62.274752
-6.514374,62.276588
-6.509567,62.28118
-6.477545,62.273953
