lng,lat
-6.854602,62.270686
-6.855032,62.270207
-6.857349,62.269249
-6.85838,62.267371
-6.859667,62.266453
-6.859753,62.265894
-6.848078,62.265454
-6.836832,62.270846
-6.839579,62.271884
-6.854602,62.270686
