lng,lat
-7.418493,62.077222
-7.411968,62.075454
-7.412655,62.07473
-7.414372,62.073926
-7.4142,62.072399
-7.408706,62.071997
-7.409908,62.07071
-7.406131,62.070549
-7.403383,62.069504
-7.405444,62.068218
-7.407504,62.068137
-7.410766,62.045292
-7.462447,62.041751
-7.47996,62.058165
-7.484081,62.065644
-7.448196,62.075695
-7.445277,62.076499
-7.441844,62.075775
-7.43841,62.076418
-7.437036,62.074569
-7.433774,62.076016
-7.426219,62.075856
-7.418493,62.077222
