lng,lat
-6.734957,62.193501
-6.734013,62.193981
-6.73118,62.193461
-6.728175,62.19318
-6.724054,62.1927
-6.722251,62.19266
-6.721221,62.192259
-6.720191,62.19238
-6.719161,62.192099
-6.718045,62.192019
-6.712636,62.191619
-6.70491,62.190858
-6.699845,62.190418
-6.695209,62.189937
-6.693234,62.189937
-6.689285,62.189457
-6.694007,62.181767
-6.725771,62.188656
-6.734957,62.193501
