lng,lat
-7.404522,62.081772
-7.390958,62.082214
-7.374475,62.081289
-7.360053,62.078677
-7.360739,62.074015
-7.372501,62.078356
-7.377222,62.07936
-7.389756,62.079883
-7.393619,62.079159
-7.39671,62.076869
-7.4083,62.076105
-7.404522,62.081772
