lng,lat
-6.770489,61.450797
-6.768514,61.462608
-6.785512,61.466011
-6.785598,61.464207
-6.774867,61.460927
-6.774953,61.458549
-6.772892,61.458466
-6.773064,61.450879
-6.770489,61.450797
