lng,lat
-7.16849,62.043124
-7.166173,62.045498
-7.164541,62.045719
-7.163082,62.046121
-7.162524,62.046523
-7.162009,62.046684
-7.161193,62.047388
-7.160635,62.048575
-7.148187,62.045035
-7.149089,62.041192
-7.16849,62.043124
